ID_ANO_LANC;ID_MES_LANC;ID_DIA_LANC;NO_DIA_COMPLETO;ID_ITEM_INFORMACAO;NO_ITEM_INFORMACAO;CO_ITEM_INFORMACAO;ID_FONTE_RECURSO;CO_FONTE_RECURSO;NO_FONTE_RECURSO;ID_UG;CO_UG;NO_UG;SALDORITEMINFORMAO
2017;7;11;11/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;2125.640000
2018;2;21;21/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;739465.420000
2018;3;14;14/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;0.000000
2018;4;11;11/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;76101.300000
2018;8;2;02/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;430.400000
2017;8;28;28/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-38376.490000
2017;9;20;20/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;148308.880000
2017;6;27;27/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;1125.350000
2017;4;5;05/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-72426.130000
2017;12;26;26/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;81;81;RECURSOS DE CONVENIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;7000.000000
2017;2;9;09/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;14342.520000
2018;3;6;06/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;21746.380000
2017;2;10;10/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;-156017.460000
2017;8;30;30/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;81;81;RECURSOS DE CONVENIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;5800.000000
2018;2;13;13/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-21479.820000
2017;12;1;01/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;3547.500000
2018;8;13;13/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-2218593.410000
2018;4;17;17/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;93845.810000
2017;6;2;02/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200012;200012;DEPARTAMENTO NACIONAL DE TRANSITO;101227.820000
2017;12;8;08/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;88;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-13910.230000
2017;6;22;22/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;0.000000
2017;7;13;13/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-218.400000
2017;7;5;05/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;2470.650000
2017;3;17;17/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;0.000000
2018;4;17;17/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;0.000000
2017;8;4;04/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;1533.050000
2018;4;20;20/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-1154933.250000
2017;11;1;01/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;2555.000000
2018;2;27;27/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-2720.140000
2018;7;23;23/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-1683.080000
2018;5;24;24/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;676.000000
2017;5;3;03/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;2454.210000
2017;12;27;27/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;331780.000000
2018;2;7;07/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-433.730000
2017;5;23;23/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;2259.000000
2017;3;16;16/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;80847.180000
2017;12;2;02/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;41436.630000
2018;7;6;06/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560006;560006;SECRETARIA NACIONAL DE SANEAMENTO AMBIENTAL;-9335.370000
2018;1;22;22/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-4555.000000
2017;5;4;04/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;40534.210000
2017;3;14;14/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-1264200.070000
2017;1;5;05/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;270143.550000
2017;9;29;29/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;141969.650000
2018;3;6;06/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-842913.170000
2018;4;26;26/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;2698661.820000
2018;3;29;29/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;4799236.490000
2018;8;3;03/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560008;560008;SECRETARIA NACIONAL DE DESENVOLVIMENTO URBANO;-318.860000
2018;5;15;15/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;-7252.000000
2017;2;6;06/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;0.000000
2017;12;28;28/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;0.000000
2017;11;3;03/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;6405.410000
2017;4;10;10/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;560018;560018;CAIXA ECONOMICA FEDERAL - FNHIS;0.000000
2018;5;30;30/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;-32332.930000
2017;8;8;08/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-1498.470000
2017;11;7;07/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;81;81;RECURSOS DE CONVENIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;19235.000000
2018;6;11;11/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;482087.360000
2018;5;11;11/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;126201.950000
2018;7;25;25/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;0.000000
2017;12;5;05/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;290201.830000
2017;11;29;29/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;0.000000
2018;6;6;06/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560007;560007;SECRETARIA NACIONAL DE MOBILIDADE URBANA;2514.530000
2018;2;22;22/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;926.800000
2018;1;15;15/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-4171.410000
2017;11;7;07/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;-42.760000
2018;7;9;09/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;-26482.760000
2017;1;26;26/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;341.000000
2017;8;18;18/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-3868128.130000
2018;4;16;16/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;88;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;1005976.720000
2017;2;13;13/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;705108.060000
2017;3;6;06/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;-600.000000
2018;1;17;17/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;94324.670000
2017;4;27;27/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;123731.210000
2017;3;22;22/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;3195.020000
2017;2;7;07/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;4711.310000
2017;8;7;07/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;-15983.550000
2017;8;30;30/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-443757.710000
2018;6;30;30/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-3657927.550000
2017;4;11;11/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;82631.950000
2017;4;24;24/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;437445.000000
2017;10;18;18/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;-164761.850000
2017;10;27;27/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;6467891.890000
2018;7;11;11/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;138892.970000
2017;11;9;09/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-730237.790000
2018;3;22;22/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-406231.710000
2017;11;14;14/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;-274.240000
2017;7;24;24/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;560005;560005;SECRETARIA NACIONAL DE HABITACAO;-410.130000
2017;2;14;14/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;-126.000000
2017;6;9;09/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;228893.080000
2017;10;18;18/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-20149.470000
2017;8;2;02/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;888.280000
2017;9;11;11/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;0.000000
2017;3;28;28/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;1040.930000
2017;5;26;26/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-679794.560000
2017;7;13;13/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;455.210000
2017;5;25;25/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-767058.500000
2017;4;24;24/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;-1366.940000
2017;10;24;24/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;14489.000000
2017;8;29;29/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-313964.420000
2017;4;27;27/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-2159142.450000
2017;6;1;01/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;-58777.500000
2017;8;2;02/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;1440.380000
2017;2;7;07/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;2806.130000
2017;4;25;25/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200012;200012;DEPARTAMENTO NACIONAL DE TRANSITO;371096.370000
2017;2;8;08/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;1056408.010000
2017;12;5;05/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;-445567.000000
2017;10;20;20/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-1346899.410000
2017;4;20;20/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-118151415.990000
2017;2;15;15/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;7286.890000
2018;1;22;22/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-35534.700000
2017;1;5;05/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;28980.000000
2018;3;26;26/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;6733.500000
2017;12;5;05/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;167529.840000
2018;5;2;02/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;-19.670000
2018;4;24;24/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;3551.470000
2017;7;12;12/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560008;560008;SECRETARIA NACIONAL DE DESENVOLVIMENTO URBANO;-1213.900000
2017;9;14;14/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;53949.890000
